"name","first_release","versions","archived","index"
"waterfall",NA,1,TRUE,10709
"waterfalls",NA,1,TRUE,10710
"waveband",NA,0,TRUE,10711
"waveclock",NA,0,TRUE,10712
"waved",NA,1,TRUE,10713
"wavelets",NA,0,TRUE,10714
"wavemulcor",NA,1,TRUE,10715
"waveslim",NA,1,TRUE,10716
"wavethresh",NA,0,TRUE,10717
"wbs",NA,1,TRUE,10718
"wbstats",NA,0,TRUE,10719
"wbsts",NA,1,TRUE,10720
"wccsom",NA,0,TRUE,10721
"wdman",NA,1,TRUE,10722
"weatherData",NA,1,TRUE,10723
"weathermetrics",NA,0,TRUE,10724
"weatherr",NA,1,TRUE,10725
"webchem",NA,0,TRUE,10726
"webmockr",NA,0,FALSE,10727
"webp",NA,0,TRUE,10728
"webreadr",NA,1,TRUE,10729
"webshot",NA,1,TRUE,10730
"websockets",NA,0,TRUE,10731
"webuse",NA,1,TRUE,10732
"webutils",NA,1,TRUE,10733
"webvis",NA,0,TRUE,10734
"wec",NA,0,TRUE,10735
"weightedKmeans",NA,0,TRUE,10736
"weightedScores",NA,0,TRUE,10737
"weightr",NA,1,TRUE,10738
"weights",NA,1,TRUE,10739
"weirs",NA,1,TRUE,10740
"wellknown",NA,0,FALSE,10741
"wesanderson",NA,1,TRUE,10742
"wethepeople",NA,0,TRUE,10743
"wfe",NA,1,TRUE,10744
"wgaim",NA,1,TRUE,10745
"wgeesel",NA,1,TRUE,10746
"wgsea",NA,0,TRUE,10747
"whisker",NA,1,TRUE,10748
"whoami",NA,1,TRUE,10749
"whoapi",NA,1,TRUE,10750
"wicket",NA,0,TRUE,10751
"widals",NA,0,TRUE,10752
"widgetframe",NA,1,TRUE,10753
"wikibooks",NA,0,TRUE,10754
"wikilake",NA,1,TRUE,10755
"wikipediatrend",NA,1,TRUE,10756
"wikitaxa",NA,0,TRUE,10757
"wild1",NA,0,TRUE,10758
"wildcard",NA,1,TRUE,10759
"wildlifeDI",NA,0,TRUE,10760
"wildpoker",NA,1,TRUE,10761
"windex",NA,0,FALSE,10762
"windfarmGA",NA,1,TRUE,10763
"wingui",NA,0,FALSE,10764
"wiqid",NA,1,TRUE,10765
"withr",NA,1,TRUE,10766
"witness",NA,0,TRUE,10767
"wkb",NA,0,TRUE,10768
"wktmo",NA,1,TRUE,10769
"wle",NA,0,TRUE,10770
"wmtsa",NA,1,TRUE,10771
"wnominate",NA,1,TRUE,10772
"woe",NA,1,TRUE,10773
"woeBinning",NA,1,TRUE,10774
"womblR",NA,1,TRUE,10775
"wombsoft",NA,0,TRUE,10776
"wooldridge",NA,1,TRUE,10777
"word.alignment",NA,1,TRUE,10778
"wordbankr",NA,1,TRUE,10779
"wordcloud",NA,1,TRUE,10780
"wordnet",NA,1,TRUE,10781
"worrms",NA,1,TRUE,10782
"wpp2008",NA,1,TRUE,10783
"wpp2010",NA,0,FALSE,10784
"wpp2012",NA,1,TRUE,10785
"wpp2015",NA,1,TRUE,10786
"wpp2017",NA,1,TRUE,10787
"wppExplorer",NA,1,TRUE,10788
"wq",NA,0,TRUE,10789
"wqs",NA,0,FALSE,10790
"wrangle",NA,1,TRUE,10791
"wrapr",NA,0,TRUE,10792
"wrassp",NA,0,TRUE,10793
"write.snns",NA,0,TRUE,10794
"writexl",NA,1,TRUE,10795
"wrswoR",NA,0,TRUE,10796
"wrswoR.benchmark",NA,1,TRUE,10797
"wru",NA,1,TRUE,10798
"wskm",NA,1,TRUE,10799
"wsrf",NA,1,TRUE,10800
"wtcrsk",NA,0,TRUE,10801
"wux",NA,0,TRUE,10802
"wvioplot",NA,0,TRUE,10803
"x.ent",NA,0,TRUE,10804
"x12",NA,1,TRUE,10805
"x12GUI",NA,1,TRUE,10806
"x13binary",NA,0,TRUE,10807
"xLLiM",NA,0,TRUE,10808
"xVA",NA,1,TRUE,10809
"xaringan",NA,1,TRUE,10810
"xbreed",NA,1,TRUE,10811
"xergm",NA,1,TRUE,10812
"xergm.common",NA,0,TRUE,10813
"xesreadR",NA,1,TRUE,10814
"xgboost",NA,1,TRUE,10815
"xgobi",NA,1,TRUE,10816
"xgrid",NA,0,TRUE,10817
"xhmmScripts",NA,1,TRUE,10818
"xkcd",NA,1,TRUE,10819
"xlsReadWrite",NA,0,TRUE,10820
"xlsimple",NA,0,FALSE,10821
"xlsx",NA,1,TRUE,10822
"xlsxjars",NA,1,TRUE,10823
"xmeta",NA,1,TRUE,10824
"xml2",NA,1,TRUE,10825
"xmlparsedata",NA,1,TRUE,10826
"xoi",NA,0,TRUE,10827
"xpose4",NA,1,TRUE,10828
"xpose4classic",NA,0,TRUE,10829
"xpose4data",NA,0,TRUE,10830
"xpose4generic",NA,0,TRUE,10831
"xpose4specific",NA,0,TRUE,10832
"xseq",NA,1,TRUE,10833
"xslt",NA,1,TRUE,10834
"xtable",NA,1,TRUE,10835
"xtal",NA,0,TRUE,10836
"xtensor",NA,1,TRUE,10837
"xterm256",NA,0,TRUE,10838
"xtermStyle",NA,0,TRUE,10839
"xtractomatic",NA,0,TRUE,10840
"xts",NA,1,TRUE,10841
"xwf",NA,0,FALSE,10842
"xxIRT",NA,1,TRUE,10843
"xyloplot",NA,0,TRUE,10844
"xyz",NA,1,TRUE,10845
"yCrypticRNAs",NA,1,TRUE,10846
"yaImpute",NA,1,TRUE,10847
"yacca",NA,0,TRUE,10848
"yakmoR",NA,1,TRUE,10849
"yaml",NA,1,TRUE,10850
"yarrr",NA,1,TRUE,10851
"ycinterextra",NA,0,FALSE,10852
"yest",NA,0,TRUE,10853
"yhat",NA,1,TRUE,10854
"yhatr",NA,0,TRUE,10855
"ykmeans",NA,0,FALSE,10856
"yorkr",NA,1,TRUE,10857
"yuima",NA,1,TRUE,10858
"yuimaGUI",NA,1,TRUE,10859
"yummlyr",NA,1,TRUE,10860
"zCompositions",NA,1,TRUE,10861
"zFactor",NA,1,TRUE,10862
"zTree",NA,1,TRUE,10863
"zeallot",NA,1,TRUE,10864
"zebu",NA,1,TRUE,10865
"zeligverse",NA,0,TRUE,10866
"zendeskR",NA,1,TRUE,10867
"zenplots",NA,0,FALSE,10868
"zetadiv",NA,1,TRUE,10869
"zic",NA,1,TRUE,10870
"zicounts",NA,0,TRUE,10871
"zipcode",NA,0,TRUE,10872
"zipfR",NA,1,TRUE,10873
"ziphsmm",NA,1,TRUE,10874
"zmatrix",NA,0,TRUE,10875
"zoeppritz",NA,0,TRUE,10876
"zoib",NA,0,TRUE,10877
"zonator",NA,1,TRUE,10878
"zoo",NA,1,TRUE,10879
"zooaRch",NA,1,TRUE,10880
"zooaRchGUI",NA,1,TRUE,10881
"zooimage",NA,0,TRUE,10882
"zoom",NA,0,TRUE,10883
"zoon",NA,1,TRUE,10884
"zstdr",NA,1,TRUE,10885
"ztable",NA,1,TRUE,10886
"ztype",NA,0,FALSE,10887
"zyp",NA,1,TRUE,10888
"powell","2006-08-19 07:05:00",1,FALSE,10889
"LDtests","2008-06-09 18:13:00",1,FALSE,10890
"SASPECT","2008-06-23 05:54:00",1,FALSE,10891
"RM2","2008-08-13 12:37:00",1,FALSE,10892
"foba","2008-11-08 09:33:00",1,FALSE,10893
"uniCox","2009-04-15 18:13:00",1,FALSE,10894
"mcsm","2009-04-28 10:10:00",1,FALSE,10895
"HybridMC","2009-06-08 16:50:00",1,FALSE,10896
"crantastic","2009-08-08 16:58:00",1,FALSE,10897
"EQL","2009-09-28 13:36:00",1,FALSE,10898
"dvfBm","2009-11-22 16:11:00",1,FALSE,10899
"LogitNet","2009-11-25 08:38:00",1,FALSE,10900
"HMM","2010-01-10 08:04:00",1,FALSE,10901
"fisheyeR","2010-01-28 07:49:00",1,FALSE,10902
"stam","2010-02-07 19:27:00",1,FALSE,10903
"pmlr","2010-04-02 17:08:00",1,FALSE,10904
"AIM","2010-04-05 19:01:00",1,FALSE,10905
"futile.options","2010-04-06 08:57:00",1,FALSE,10906
"space","2010-04-14 00:27:00",1,FALSE,10907
"RNCBIEUtilsLibs","2010-06-25 05:45:00",1,FALSE,10908
"factorQR","2010-09-29 08:00:00",1,FALSE,10909
"factualR","2011-01-03 12:35:00",1,FALSE,10910
"neariso","2011-01-03 12:35:00",1,FALSE,10911
"reliaR","2011-01-03 17:56:00",1,FALSE,10912
"SVMMaj","2011-01-13 12:09:00",1,FALSE,10913
"darts","2011-01-20 15:00:00",1,FALSE,10914
"multxpert","2011-01-23 08:52:00",1,FALSE,10915
"Meth27QC","2011-02-18 07:26:00",1,FALSE,10916
"lmmlasso","2011-04-15 10:29:00",1,FALSE,10917
"SPECIES","2011-04-24 20:26:00",1,FALSE,10918
"MAPLES","2011-04-26 17:36:00",1,FALSE,10919
"CLSOCP","2011-07-23 13:01:00",1,FALSE,10920
"minimax","2011-07-23 13:57:00",1,FALSE,10921
"binomTools","2011-08-09 11:36:00",1,FALSE,10922
"fun","2011-08-12 05:10:00",1,FALSE,10923
"EL","2011-11-02 17:16:00",1,FALSE,10924
"rationalfun","2011-11-02 17:26:00",1,FALSE,10925
"mail","2011-11-03 06:50:00",1,FALSE,10926
"NPsimex","2011-11-04 20:30:00",1,FALSE,10927
"SynergizeR","2011-11-16 12:46:00",1,FALSE,10928
"liso","2011-11-17 11:26:00",1,FALSE,10929
"Survgini","2011-11-22 08:45:00",1,FALSE,10930
"GOGANPA","2012-01-03 07:44:00",1,FALSE,10931
"MImix","2012-01-05 20:43:00",1,FALSE,10932
"events","2012-01-07 17:47:00",1,FALSE,10933
"lisp","2012-01-12 09:24:00",1,FALSE,10934
"PKPDmodels","2012-01-15 20:48:00",1,FALSE,10935
"SEER2R","2012-01-22 07:58:00",1,FALSE,10936
"geotools","2012-01-28 18:08:00",1,FALSE,10937
"bayesMCClust","2012-01-31 10:57:00",1,FALSE,10938
"SCperf","2012-02-05 19:34:00",1,FALSE,10939
"pairheatmap","2012-02-10 05:54:00",1,FALSE,10940
"idbg","2012-02-11 22:18:00",1,FALSE,10941
"ops","2012-02-20 06:28:00",1,FALSE,10942
"RMallow","2012-02-21 16:27:00",1,FALSE,10943
"FinAsym","2012-04-03 21:01:00",1,FALSE,10944
"waffect","2012-04-11 13:32:00",1,FALSE,10945
"sROC","2012-04-12 14:26:00",1,FALSE,10946
"mseapca","2012-04-15 16:42:00",1,FALSE,10947
"labeledLoop","2012-04-21 15:09:00",1,FALSE,10948
"superdiag","2012-04-25 04:39:00",1,FALSE,10949
"GUniFrac","2012-04-28 16:47:00",1,FALSE,10950
"hiPOD","2012-06-01 14:26:00",1,FALSE,10951
"Voss","2012-06-04 06:14:00",1,FALSE,10952
"RIFS","2012-06-05 05:58:00",1,FALSE,10953
"R330","2012-06-07 06:08:00",1,FALSE,10954
"extrafontdb","2012-06-11 15:40:00",1,FALSE,10955
"AMAP.Seq","2012-06-19 14:55:00",1,FALSE,10956
"RVideoPoker","2012-06-20 14:53:00",1,FALSE,10957
"ezglm","2012-06-21 05:45:00",1,FALSE,10958
"CR","2012-07-02 14:27:00",1,FALSE,10959
"WMDB","2012-07-06 15:58:00",1,FALSE,10960
"NLRoot","2012-07-06 16:21:00",1,FALSE,10961
"SECP","2012-07-09 08:53:00",1,FALSE,10962
"mvtmeta","2012-07-10 05:51:00",1,FALSE,10963
"hypothesestest","2012-07-11 11:35:00",1,FALSE,10964
"HW.pval","2012-07-11 12:43:00",1,FALSE,10965
"bspmma","2012-07-17 05:15:00",1,FALSE,10966
"elmNN","2012-07-18 11:11:00",1,FALSE,10967
"obliclus","2012-07-20 07:20:00",1,FALSE,10968
"FRACTION","2012-07-20 14:08:00",1,FALSE,10969
"FindAllRoots","2012-07-23 05:40:00",1,FALSE,10970
"drawExpression","2012-07-23 05:52:00",1,FALSE,10971
"cggd","2012-07-23 08:35:00",1,FALSE,10972
"geneListPie","2012-07-23 08:35:00",1,FALSE,10973
"mcclust","2012-07-23 08:35:00",1,FALSE,10974
"spa","2012-07-23 08:35:00",1,FALSE,10975
"BaylorEdPsych","2012-07-28 05:26:00",1,FALSE,10976
"HyPhy","2012-07-30 04:09:00",1,FALSE,10977
"coexist","2012-08-02 07:32:00",1,FALSE,10978
"deamer","2012-08-05 06:07:00",1,FALSE,10979
"fugeR","2012-08-08 13:29:00",1,FALSE,10980
"p2distance","2012-08-09 08:27:00",1,FALSE,10981
"FormalSeries","2012-08-09 12:40:00",1,FALSE,10982
"bvenn","2012-08-09 12:57:00",1,FALSE,10983
"boostSeq","2012-08-11 15:09:00",1,FALSE,10984
"rHpcc","2012-08-14 07:31:00",1,FALSE,10985
"MATTOOLS","2012-08-19 05:21:00",1,FALSE,10986
"cxxfunplus","2012-08-19 05:26:00",1,FALSE,10987
"cudia","2012-08-19 13:55:00",1,FALSE,10988
"RPCLR","2012-08-19 16:38:00",1,FALSE,10989
"BigTSP","2012-08-21 06:34:00",1,FALSE,10990
"Simpsons","2012-08-23 14:41:00",1,FALSE,10991
"tightClust","2012-08-29 14:25:00",1,FALSE,10992
"fmt","2012-08-30 19:46:00",1,FALSE,10993
"clusteval","2012-08-31 17:17:00",1,FALSE,10994
"twoStageGwasPower","2012-09-01 17:05:00",1,FALSE,10995
"mlPhaser","2012-09-04 13:38:00",1,FALSE,10996
"hbsae","2012-09-05 13:03:00",1,FALSE,10997
"hmeasure","2012-09-10 11:50:00",1,FALSE,10998
"BayesNI","2012-09-11 06:13:00",1,FALSE,10999
"DeducerSurvival","2012-09-17 08:25:00",1,FALSE,11000
"Giza","2012-09-17 14:00:00",1,FALSE,11001
"namespace","2012-09-19 22:10:00",1,FALSE,11002
"binomialcftp","2012-09-20 06:42:00",1,FALSE,11003
"ccChooser","2012-09-26 03:01:00",1,FALSE,11004
"BAEssd","2012-11-17 16:22:00",1,FALSE,11005
"stppResid","2012-11-20 13:13:00",1,FALSE,11006
"distfree.cr","2012-11-26 18:05:00",1,FALSE,11007
"TFX","2012-11-27 06:43:00",1,FALSE,11008
"JASPAR","2012-11-27 13:49:00",1,FALSE,11009
"plmm","2012-11-28 15:35:00",1,FALSE,11010
"gcookbook","2012-11-30 12:00:00",1,FALSE,11011
"partialOR","2013-01-03 10:56:00",1,FALSE,11012
"proteomicdesign","2013-01-04 11:04:00",1,FALSE,11013
"Stat2Data","2013-01-05 16:49:00",1,FALSE,11014
"displayHTS","2013-01-07 14:57:00",1,FALSE,11015
"PROTOLIDAR","2013-01-09 18:35:00",1,FALSE,11016
"pass","2013-01-12 14:01:00",1,FALSE,11017
"ESG","2013-01-14 09:53:00",1,FALSE,11018
"subtype","2013-01-14 12:53:00",1,FALSE,11019
"rms.gof","2013-01-16 07:10:00",1,FALSE,11020
"GWG","2013-01-17 10:27:00",1,FALSE,11021
"RcppXts","2013-01-19 08:45:00",1,FALSE,11022
"currentSurvival","2013-01-19 18:54:00",1,FALSE,11023
"FI","2013-01-25 16:42:00",1,FALSE,11024
"UWHAM","2013-01-26 07:33:00",1,FALSE,11025
"RcmdrPlugin.plotByGroup","2013-01-28 16:47:00",1,FALSE,11026
"seqPERM","2013-01-28 16:47:00",1,FALSE,11027
"SUE","2013-01-29 19:15:00",1,FALSE,11028
"mlearning","2013-01-30 21:31:00",1,FALSE,11029
"ExactPath","2013-02-06 07:27:00",1,FALSE,11030
"A3","2013-02-07 09:00:00",3,TRUE,11031
"bayess","2013-02-09 21:07:00",1,FALSE,11032
"gensemble","2013-02-11 05:57:00",1,FALSE,11033
"Iboot","2013-02-15 13:20:00",1,FALSE,11034
"smdc","2013-02-15 18:45:00",1,FALSE,11035
"GetR","2013-02-17 07:49:00",1,FALSE,11036
"audiolyzR","2013-02-17 07:56:00",1,FALSE,11037
"designGG","2013-02-19 15:08:00",1,FALSE,11038
"Digiroo2","2013-02-21 06:52:00",1,FALSE,11039
"DMR","2013-02-21 12:19:00",1,FALSE,11040
"iWeigReg","2013-02-25 06:47:00",1,FALSE,11041
"het.test","2013-02-28 06:26:00",1,FALSE,11042
"MOJOV","2013-02-28 15:37:00",1,FALSE,11043
"heatex","2013-02-28 15:43:00",1,FALSE,11044
"optAUC","2013-04-01 05:50:00",1,FALSE,11045
"trioGxE","2013-04-02 23:39:00",1,FALSE,11046
"ncbit","2013-04-03 18:01:00",1,FALSE,11047
"BaySIC","2013-04-03 22:51:00",1,FALSE,11048
"persiandictionary","2013-04-04 23:02:00",1,FALSE,11049
"PlotRegionHighlighter","2013-04-05 16:25:00",1,FALSE,11050
"clinUtiDNA","2013-04-10 11:56:00",1,FALSE,11051
"spacejam","2013-04-16 17:38:00",1,FALSE,11052
"GAIPE","2013-04-17 17:22:00",1,FALSE,11053
"cdb","2013-04-20 21:11:00",1,FALSE,11054
"dbEmpLikeNorm","2013-04-25 14:50:00",1,FALSE,11055
"FuzzyToolkitUoN","2013-04-26 16:26:00",1,FALSE,11056
"MicroStrategyR","2013-04-27 12:08:00",1,FALSE,11057
"l2boost","2013-06-03 21:16:00",1,FALSE,11058
"NPMVCP","2013-06-04 06:54:00",1,FALSE,11059
"RSADBE","2013-06-04 07:00:00",1,FALSE,11060
"FGalgorithm","2013-06-04 09:04:00",1,FALSE,11061
"mopsocd","2013-06-04 10:24:00",1,FALSE,11062
"LVMMCOR","2013-06-06 05:49:00",1,FALSE,11063
"IUPS","2013-06-06 05:56:00",1,FALSE,11064
"lshorth","2013-06-08 04:53:00",1,FALSE,11065
"pbs","2013-06-08 04:57:00",1,FALSE,11066
"sparktex","2013-06-10 05:54:00",1,FALSE,11067
"covLCA","2013-06-10 09:06:00",1,FALSE,11068
"cabootcrs","2013-06-10 16:23:00",1,FALSE,11069
"tbdiag","2013-06-11 05:12:00",1,FALSE,11070
"govStatJPN","2013-06-13 07:40:00",1,FALSE,11071
"JointRegBC","2013-06-16 06:27:00",1,FALSE,11072
"nsga2R","2013-06-16 16:26:00",1,FALSE,11073
"glmlep","2013-06-18 05:40:00",1,FALSE,11074
"MConjoint","2013-06-19 07:01:00",1,FALSE,11075
"SmithWilsonYieldCurve","2013-06-19 15:42:00",1,FALSE,11076
"LICurvature","2013-06-25 06:31:00",1,FALSE,11077
"itree","2013-06-27 05:09:00",1,FALSE,11078
"FField","2013-06-28 06:01:00",1,FALSE,11079
"clusterGenomics","2013-07-02 17:51:00",1,FALSE,11080
"sGPCA","2013-07-06 16:16:00",1,FALSE,11081
"DistatisR","2013-07-11 05:24:00",1,FALSE,11082
"switchnpreg","2013-07-11 05:32:00",1,FALSE,11083
"PROFANCY","2013-07-12 06:58:00",1,FALSE,11084
"gpk","2013-07-14 06:39:00",1,FALSE,11085
"straweib","2013-07-15 05:27:00",1,FALSE,11086
"LogrankA","2013-07-16 20:07:00",1,FALSE,11087
"suRtex","2013-07-21 20:26:00",1,FALSE,11088
"wordmatch","2013-07-22 17:26:00",1,FALSE,11089
"neuroblastoma","2013-07-23 00:30:00",1,FALSE,11090
"AnDE","2013-07-25 10:44:00",1,FALSE,11091
"Myrrixjars","2013-07-26 20:31:00",1,FALSE,11092
"eigenprcomp","2013-07-27 09:42:00",1,FALSE,11093
"MPINet","2013-07-28 06:30:00",1,FALSE,11094
"pathdiagram","2013-07-29 17:57:00",1,FALSE,11095
"widenet","2013-07-29 19:30:00",1,FALSE,11096
"gPCA","2013-07-31 15:55:00",1,FALSE,11097
"compactr","2013-08-01 06:15:00",1,FALSE,11098
"rbmn","2013-08-01 13:29:00",1,FALSE,11099
"timesboot","2013-08-02 05:22:00",1,FALSE,11100
"AMGET","2013-08-02 12:19:00",1,FALSE,11101
"nlmeU","2013-08-04 00:14:00",1,FALSE,11102
"mallet","2013-08-09 14:47:00",1,FALSE,11103
"rLindo","2013-08-12 15:42:00",1,FALSE,11104
"ES","2013-08-13 06:06:00",1,FALSE,11105
"IntLik","2013-08-14 05:31:00",1,FALSE,11106
"CNVassocData","2013-08-16 14:33:00",1,FALSE,11107
"phenmod","2013-08-20 12:56:00",1,FALSE,11108
"SEchart","2013-08-20 14:36:00",1,FALSE,11109
"SOLOMON","2013-08-21 12:15:00",1,FALSE,11110
"kmlcov","2013-08-21 14:07:00",1,FALSE,11111
"Rjpstatdb","2013-08-22 05:11:00",1,FALSE,11112
"corTools","2013-08-23 16:47:00",1,FALSE,11113
"soilprofile","2013-08-23 22:43:00",1,FALSE,11114
"VaRES","2013-08-27 06:08:00",1,FALSE,11115
"RStorm","2013-08-28 10:25:00",1,FALSE,11116
"fExpressCertificates","2013-08-30 17:24:00",1,FALSE,11117
"genMOSSplus","2013-08-30 18:05:00",1,FALSE,11118
"sparc","2013-09-02 23:03:00",1,FALSE,11119
"ALSCPC","2013-09-07 11:54:00",1,FALSE,11120
"FREQ","2013-09-10 15:29:00",1,FALSE,11121
"phalen","2013-09-12 06:00:00",1,FALSE,11122
"MLRMPA","2013-09-12 06:05:00",1,FALSE,11123
"GPCSIV","2013-09-15 07:53:00",1,FALSE,11124
"GABi","2013-09-17 12:47:00",1,FALSE,11125
"dataQualityR","2013-09-21 21:03:00",1,FALSE,11126
"animalTrack","2013-09-23 14:15:00",1,FALSE,11127
"EffectsRelBaseline","2013-09-23 19:56:00",1,FALSE,11128
"LSMonteCarlo","2013-09-23 21:07:00",1,FALSE,11129
"SubCultCon","2013-09-25 16:38:00",1,FALSE,11130
"ssvd","2013-09-26 15:23:00",1,FALSE,11131
"elliplot","2013-09-29 06:04:00",1,FALSE,11132
"ParentOffspring","2013-09-30 17:34:00",1,FALSE,11133
"topsis","2013-09-30 18:15:00",1,FALSE,11134
"LCA","2013-09-30 20:50:00",1,FALSE,11135
"PAGI","2013-11-01 07:31:00",1,FALSE,11136
"gskat","2013-11-04 07:07:00",1,FALSE,11137
"RGenetics","2013-11-06 17:10:00",1,FALSE,11138
"learningr","2013-11-06 22:05:00",1,FALSE,11139
"diaplt","2013-11-13 06:46:00",1,FALSE,11140
"mreg","2013-11-13 14:35:00",1,FALSE,11141
"vscc","2013-11-17 07:24:00",1,FALSE,11142
"MetStaT","2013-11-18 09:09:00",1,FALSE,11143
"codadiags","2013-11-18 09:28:00",1,FALSE,11144
"somebm","2013-11-19 06:38:00",1,FALSE,11145
"VLF","2013-11-19 15:55:00",1,FALSE,11146
"PubBias","2013-11-21 05:48:00",1,FALSE,11147
"boxplotdbl","2013-11-24 09:32:00",1,FALSE,11148
"humanFormat","2013-11-25 04:12:00",1,FALSE,11149
"prognosticROC","2013-11-27 16:03:00",1,FALSE,11150
"aml","2013-11-28 07:14:00",1,FALSE,11151
"cycloids","2013-11-29 06:31:00",1,FALSE,11152
"PedCNV","2014-01-02 18:18:00",1,FALSE,11153
"DESnowball","2014-01-04 03:19:00",1,FALSE,11154
"robcor","2014-01-06 06:19:00",1,FALSE,11155
"TeachNet","2014-01-06 16:18:00",1,FALSE,11156
"rapportools","2014-01-07 06:28:00",1,FALSE,11157
"jointPm","2014-01-10 06:25:00",1,FALSE,11158
"iDynoR","2014-01-14 10:14:00",1,FALSE,11159
"linkim","2014-01-14 22:13:00",1,FALSE,11160
"multinbmod","2014-01-16 14:41:00",1,FALSE,11161
"SCORER2","2014-01-17 05:10:00",1,FALSE,11162
"blockmatrix","2014-01-19 17:10:00",1,FALSE,11163
"HUM","2014-01-20 11:05:00",1,FALSE,11164
"Gammareg","2014-01-22 21:31:00",1,FALSE,11165
"PEMM","2014-01-24 23:37:00",1,FALSE,11166
"sqliter","2014-01-26 18:54:00",1,FALSE,11167
"dualScale","2014-01-27 20:00:00",1,FALSE,11168
"CVcalibration","2014-01-28 07:44:00",1,FALSE,11169
"RapidPolygonLookup","2014-01-28 15:28:00",1,FALSE,11170
"VoxR","2014-01-29 18:30:00",1,FALSE,11171
"paf","2014-02-05 15:55:00",1,FALSE,11172
"easynls","2014-02-06 16:36:00",1,FALSE,11173
"cpca","2014-02-07 22:23:00",1,FALSE,11174
"phyreg","2014-02-08 10:18:00",1,FALSE,11175
"HMMCont","2014-02-11 16:15:00",1,FALSE,11176
"chromoR","2014-02-11 16:34:00",1,FALSE,11177
"wrspathrowData","2014-02-12 21:26:00",1,FALSE,11178
"wrspathrow","2014-02-12 23:27:00",1,FALSE,11179
"CRAC","2014-02-15 00:22:00",1,FALSE,11180
"praktikum","2014-02-17 06:17:00",1,FALSE,11181
"edeR","2014-02-17 11:12:00",1,FALSE,11182
"bshazard","2014-02-17 13:13:00",1,FALSE,11183
"grppenalty","2014-02-17 21:40:00",1,FALSE,11184
"mGSZ","2014-02-19 11:24:00",1,FALSE,11185
"lpmodeler","2014-02-21 04:59:00",1,FALSE,11186
"SPAr","2014-02-21 16:37:00",1,FALSE,11187
"eulerian","2014-02-21 18:07:00",1,FALSE,11188
"hcci","2014-02-22 15:44:00",1,FALSE,11189
"RYoudaoTranslate","2014-02-24 13:06:00",1,FALSE,11190
"RegClust","2014-02-24 17:22:00",1,FALSE,11191
"HMMpa","2014-02-25 13:32:00",1,FALSE,11192
"panelAR","2014-02-27 15:15:00",1,FALSE,11193
"morgenstemning","2014-02-28 06:00:00",1,FALSE,11194
"tosls","2014-04-01 12:06:00",1,FALSE,11195
"Methplot","2014-04-03 10:04:00",1,FALSE,11196
"rDVR","2014-04-03 18:20:00",1,FALSE,11197
"acss.data","2014-04-05 16:54:00",1,FALSE,11198
"isotonic.pen","2014-04-05 17:08:00",1,FALSE,11199
"cuttlefish.model","2014-04-09 06:01:00",1,FALSE,11200
"GHQp","2014-04-09 14:46:00",1,FALSE,11201
"rvTDT","2014-04-11 05:52:00",1,FALSE,11202
"gRapfa","2014-04-11 20:47:00",1,FALSE,11203
"LOGICOIL","2014-04-13 22:04:00",1,FALSE,11204
"DivE","2014-04-14 17:07:00",1,FALSE,11205
"bigalgebra","2014-04-16 07:21:00",1,FALSE,11206
"ATmet","2014-04-17 17:04:00",1,FALSE,11207
"rWBclimate","2014-04-18 22:53:00",1,FALSE,11208
"RApiSerialize","2014-04-19 16:49:00",1,FALSE,11209
"GSAgm","2014-04-21 14:51:00",1,FALSE,11210
"crackR","2014-04-22 05:23:00",1,FALSE,11211
"apmsWAPP","2014-04-22 12:39:00",1,FALSE,11212
"quipu","2014-04-22 16:49:00",1,FALSE,11213
"MILC","2014-04-24 05:43:00",1,FALSE,11214
"EasyMARK","2014-04-28 09:08:00",1,FALSE,11215
"mcheatmaps","2014-04-28 19:28:00",1,FALSE,11216
"lar","2014-04-30 05:49:00",1,FALSE,11217
"CMPControl","2014-04-30 20:34:00",1,FALSE,11218
"ebSNP","2014-06-02 23:36:00",1,FALSE,11219
"AR1seg","2014-06-05 13:58:00",1,FALSE,11220
"genasis","2014-06-06 22:36:00",1,FALSE,11221
"ORCI","2014-06-10 05:07:00",1,FALSE,11222
"ICsurv","2014-06-10 16:22:00",1,FALSE,11223
"qVarSel","2014-06-12 14:42:00",1,FALSE,11224
"ustyc","2014-06-12 19:02:00",1,FALSE,11225
"ESGtoolkit","2014-06-13 04:17:00",1,FALSE,11226
"PCDSpline","2014-06-13 16:18:00",1,FALSE,11227
"tictoc","2014-06-17 08:55:00",1,FALSE,11228
"localsolver","2014-06-17 22:29:00",1,FALSE,11229
"hazus","2014-06-18 23:35:00",1,FALSE,11230
"CommunityCorrelogram","2014-06-19 13:42:00",1,FALSE,11231
"parallelMCMCcombine","2014-06-20 06:03:00",1,FALSE,11232
"bcpmeta","2014-06-21 15:24:00",1,FALSE,11233
"TaoTeProgramming","2014-06-22 21:16:00",1,FALSE,11234
"EasyStrata","2014-06-23 23:04:00",1,FALSE,11235
"RWBP","2014-06-24 21:30:00",1,FALSE,11236
"nlsMicrobio","2014-06-25 13:02:00",1,FALSE,11237
"dagbag","2014-06-25 21:58:00",1,FALSE,11238
"sp23design","2014-06-25 22:13:00",1,FALSE,11239
"RelValAnalysis","2014-06-26 05:40:00",1,FALSE,11240
"stressr","2014-06-30 08:59:00",1,FALSE,11241
